"StateFIPS","State","Year","Hosps","Age_Group","Sex"
41,"Oregon",2000,0,"5 TO 14","Female"
41,"Oregon",2000,1,"15 TO 34","Male"
41,"Oregon",2000,0,"15 TO 34","Female"
41,"Oregon",2000,5,"35 TO 64","Male"
41,"Oregon",2000,2,"35 TO 64","Female"
41,"Oregon",2000,6,">= 65","Male"
41,"Oregon",2000,8,">= 65","Female"
41,"Oregon",2001,0,"0 TO 4","Male"
41,"Oregon",2001,0,"0 TO 4","Female"
41,"Oregon",2001,2,"5 TO 14","Male"
41,"Oregon",2001,0,"5 TO 14","Female"
41,"Oregon",2001,1,"15 TO 34","Male"
41,"Oregon",2001,1,"15 TO 34","Female"
41,"Oregon",2001,4,"35 TO 64","Male"
41,"Oregon",2001,4,"35 TO 64","Female"
41,"Oregon",2001,3,">= 65","Male"
41,"Oregon",2001,11,">= 65","Female"
41,"Oregon",2002,0,"0 TO 4","Male"
41,"Oregon",2002,0,"0 TO 4","Female"
41,"Oregon",2002,0,"5 TO 14","Male"
41,"Oregon",2002,0,"5 TO 14","Female"
41,"Oregon",2002,5,"15 TO 34","Male"
41,"Oregon",2002,0,"15 TO 34","Female"
41,"Oregon",2002,11,"35 TO 64","Male"
41,"Oregon",2002,5,"35 TO 64","Female"
41,"Oregon",2002,6,">= 65","Male"
41,"Oregon",2002,13,">= 65","Female"
41,"Oregon",2003,0,"0 TO 4","Male"
41,"Oregon",2003,0,"0 TO 4","Female"
41,"Oregon",2003,0,"5 TO 14","Male"
41,"Oregon",2003,0,"5 TO 14","Female"
41,"Oregon",2003,2,"15 TO 34","Male"
41,"Oregon",2003,3,"15 TO 34","Female"
41,"Oregon",2003,8,"35 TO 64","Male"
41,"Oregon",2003,11,"35 TO 64","Female"
41,"Oregon",2003,7,">= 65","Male"
41,"Oregon",2003,12,">= 65","Female"
41,"Oregon",2004,0,"0 TO 4","Male"
41,"Oregon",2004,0,"0 TO 4","Female"
41,"Oregon",2004,1,"5 TO 14","Male"
41,"Oregon",2004,0,"5 TO 14","Female"
41,"Oregon",2004,1,"15 TO 34","Male"
41,"Oregon",2004,0,"15 TO 34","Female"
41,"Oregon",2004,4,"35 TO 64","Male"
41,"Oregon",2004,3,"35 TO 64","Female"
41,"Oregon",2004,9,">= 65","Male"
41,"Oregon",2004,4,">= 65","Female"
41,"Oregon",2005,0,"0 TO 4","Male"
41,"Oregon",2005,0,"0 TO 4","Female"
41,"Oregon",2005,0,"5 TO 14","Male"
41,"Oregon",2005,0,"5 TO 14","Female"
41,"Oregon",2005,0,"15 TO 34","Male"
41,"Oregon",2005,1,"15 TO 34","Female"
41,"Oregon",2005,7,"35 TO 64","Male"
41,"Oregon",2005,2,"35 TO 64","Female"
41,"Oregon",2005,8,">= 65","Male"
41,"Oregon",2005,3,">= 65","Female"
41,"Oregon",2006,0,"0 TO 4","Male"
41,"Oregon",2006,0,"0 TO 4","Female"
41,"Oregon",2006,0,"5 TO 14","Male"
41,"Oregon",2006,0,"5 TO 14","Female"
41,"Oregon",2006,1,"15 TO 34","Male"
41,"Oregon",2006,1,"15 TO 34","Female"
41,"Oregon",2006,10,"35 TO 64","Male"
41,"Oregon",2006,4,"35 TO 64","Female"
41,"Oregon",2006,8,">= 65","Male"
41,"Oregon",2006,11,">= 65","Female"
41,"Oregon",2007,0,"0 TO 4","Male"
41,"Oregon",2007,0,"0 TO 4","Female"
41,"Oregon",2007,0,"5 TO 14","Male"
41,"Oregon",2007,0,"5 TO 14","Female"
41,"Oregon",2007,3,"15 TO 34","Male"
41,"Oregon",2007,1,"15 TO 34","Female"
41,"Oregon",2007,5,"35 TO 64","Male"
41,"Oregon",2007,3,"35 TO 64","Female"
41,"Oregon",2007,5,">= 65","Male"
41,"Oregon",2007,1,">= 65","Female"
41,"Oregon",2008,0,"0 TO 4","Male"
41,"Oregon",2008,0,"0 TO 4","Female"
41,"Oregon",2008,1,"5 TO 14","Male"
41,"Oregon",2008,0,"5 TO 14","Female"
41,"Oregon",2008,1,"15 TO 34","Male"
41,"Oregon",2008,2,"15 TO 34","Female"
41,"Oregon",2008,16,"35 TO 64","Male"
41,"Oregon",2008,8,"35 TO 64","Female"
41,"Oregon",2008,13,">= 65","Male"
41,"Oregon",2008,11,">= 65","Female"
41,"Oregon",2009,0,"0 TO 4","Male"
41,"Oregon",2009,0,"0 TO 4","Female"
41,"Oregon",2009,0,"5 TO 14","Male"
41,"Oregon",2009,1,"5 TO 14","Female"
41,"Oregon",2009,4,"15 TO 34","Male"
41,"Oregon",2009,0,"15 TO 34","Female"
41,"Oregon",2009,16,"35 TO 64","Male"
41,"Oregon",2009,4,"35 TO 64","Female"
41,"Oregon",2009,11,">= 65","Male"
41,"Oregon",2009,12,">= 65","Female"
41,"Oregon",2010,0,"0 TO 4","Male"
41,"Oregon",2010,0,"0 TO 4","Female"
41,"Oregon",2010,0,"5 TO 14","Male"
41,"Oregon",2010,0,"5 TO 14","Female"
41,"Oregon",2010,9,"15 TO 34","Male"
41,"Oregon",2010,2,"15 TO 34","Female"
41,"Oregon",2010,9,"35 TO 64","Male"
41,"Oregon",2010,2,"35 TO 64","Female"
41,"Oregon",2010,7,">= 65","Male"
41,"Oregon",2010,4,">= 65","Female"
41,"Oregon",2011,0,"0 TO 4","Male"
41,"Oregon",2011,1,"0 TO 4","Female"
41,"Oregon",2011,0,"5 TO 14","Male"
41,"Oregon",2011,0,"5 TO 14","Female"
41,"Oregon",2011,6,"15 TO 34","Male"
41,"Oregon",2011,3,"15 TO 34","Female"
41,"Oregon",2011,2,"35 TO 64","Male"
41,"Oregon",2011,1,"35 TO 64","Female"
41,"Oregon",2011,6,">= 65","Male"
41,"Oregon",2011,8,">= 65","Female"
41,"Oregon",2012,0,"0 TO 4","Male"
41,"Oregon",2012,0,"0 TO 4","Female"
41,"Oregon",2012,0,"5 TO 14","Male"
41,"Oregon",2012,0,"5 TO 14","Female"
41,"Oregon",2012,1,"15 TO 34","Male"
41,"Oregon",2012,3,"15 TO 34","Female"
41,"Oregon",2012,7,"35 TO 64","Male"
41,"Oregon",2012,7,"35 TO 64","Female"
41,"Oregon",2012,9,">= 65","Male"
41,"Oregon",2012,7,">= 65","Female"
41,"Oregon",2013,0,"0 TO 4","Male"
41,"Oregon",2013,0,"0 TO 4","Female"
41,"Oregon",2013,0,"5 TO 14","Male"
41,"Oregon",2013,0,"5 TO 14","Female"
41,"Oregon",2013,4,"15 TO 34","Male"
41,"Oregon",2013,1,"15 TO 34","Female"
41,"Oregon",2013,5,"35 TO 64","Male"
41,"Oregon",2013,4,"35 TO 64","Female"
41,"Oregon",2013,7,">= 65","Male"
41,"Oregon",2013,8,">= 65","Female"
41,"Oregon",2014,0,"0 TO 4","Male"
41,"Oregon",2014,0,"0 TO 4","Female"
41,"Oregon",2014,0,"5 TO 14","Male"
41,"Oregon",2014,0,"5 TO 14","Female"
41,"Oregon",2014,2,"15 TO 34","Male"
41,"Oregon",2014,1,"15 TO 34","Female"
41,"Oregon",2014,12,"35 TO 64","Male"
41,"Oregon",2014,2,"35 TO 64","Female"
41,"Oregon",2014,7,">= 65","Male"
41,"Oregon",2014,8,">= 65","Female"
41,"Oregon",2015,0,"0 TO 4","Male"
41,"Oregon",2015,0,"0 TO 4","Female"
41,"Oregon",2015,0,"5 TO 14","Male"
41,"Oregon",2015,1,"5 TO 14","Female"
41,"Oregon",2015,7,"15 TO 34","Male"
41,"Oregon",2015,2,"15 TO 34","Female"
41,"Oregon",2015,18,"35 TO 64","Male"
41,"Oregon",2015,9,"35 TO 64","Female"
41,"Oregon",2015,15,">= 65","Male"
41,"Oregon",2015,12,">= 65","Female"
41,"Oregon",2016,0,"0 TO 4","Male"
41,"Oregon",2016,0,"0 TO 4","Female"
41,"Oregon",2016,0,"5 TO 14","Male"
41,"Oregon",2016,0,"5 TO 14","Female"
41,"Oregon",2016,4,"15 TO 34","Male"
41,"Oregon",2016,1,"15 TO 34","Female"
41,"Oregon",2016,17,"35 TO 64","Male"
41,"Oregon",2016,4,"35 TO 64","Female"
41,"Oregon",2016,13,">= 65","Male"
41,"Oregon",2016,10,">= 65","Female"
41,"Oregon",2017,0,"0 TO 4","Male"
41,"Oregon",2017,0,"0 TO 4","Female"
41,"Oregon",2017,1,"5 TO 14","Male"
41,"Oregon",2017,0,"5 TO 14","Female"
41,"Oregon",2017,5,"15 TO 34","Male"
41,"Oregon",2017,3,"15 TO 34","Female"
41,"Oregon",2017,10,"35 TO 64","Male"
41,"Oregon",2017,7,"35 TO 64","Female"
41,"Oregon",2017,11,">= 65","Male"
41,"Oregon",2017,8,">= 65","Female"
41,"Oregon",2018,0,"0 TO 4","Male"
41,"Oregon",2018,0,"0 TO 4","Female"
41,"Oregon",2018,0,"5 TO 14","Male"
41,"Oregon",2018,0,"5 TO 14","Female"
41,"Oregon",2018,3,"15 TO 34","Male"
41,"Oregon",2018,0,"15 TO 34","Female"
41,"Oregon",2018,15,"35 TO 64","Male"
41,"Oregon",2018,1,"35 TO 64","Female"
41,"Oregon",2018,4,">= 65","Male"
41,"Oregon",2018,6,">= 65","Female"
41,"Oregon",2019,0,"0 TO 4","Male"
41,"Oregon",2019,0,"0 TO 4","Female"
41,"Oregon",2019,1,"5 TO 14","Male"
41,"Oregon",2019,0,"5 TO 14","Female"
41,"Oregon",2019,3,"15 TO 34","Male"
41,"Oregon",2019,0,"15 TO 34","Female"
41,"Oregon",2019,6,"35 TO 64","Male"
41,"Oregon",2019,7,"35 TO 64","Female"
41,"Oregon",2019,7,">= 65","Male"
41,"Oregon",2019,3,">= 65","Female"
41,"Oregon",2020,0,"0 TO 4","Male"
41,"Oregon",2020,0,"0 TO 4","Female"
41,"Oregon",2020,0,"5 TO 14","Male"
41,"Oregon",2020,0,"5 TO 14","Female"
41,"Oregon",2020,5,"15 TO 34","Male"
41,"Oregon",2020,1,"15 TO 34","Female"
41,"Oregon",2020,11,"35 TO 64","Male"
41,"Oregon",2020,3,"35 TO 64","Female"
41,"Oregon",2020,6,">= 65","Male"
41,"Oregon",2020,7,">= 65","Female"
41,"Oregon",2021,1,"0 TO 4","Male"
41,"Oregon",2021,1,"0 TO 4","Female"
41,"Oregon",2021,0,"5 TO 14","Male"
41,"Oregon",2021,0,"5 TO 14","Female"
41,"Oregon",2021,6,"15 TO 34","Male"
41,"Oregon",2021,5,"15 TO 34","Female"
41,"Oregon",2021,42,"35 TO 64","Male"
41,"Oregon",2021,24,"35 TO 64","Female"
41,"Oregon",2021,51,">= 65","Male"
41,"Oregon",2021,47,">= 65","Female"
41,"Oregon",2022,0,"0 TO 4","Male"
41,"Oregon",2022,0,"0 TO 4","Female"
41,"Oregon",2022,0,"5 TO 14","Male"
41,"Oregon",2022,0,"5 TO 14","Female"
41,"Oregon",2022,4,"15 TO 34","Male"
41,"Oregon",2022,2,"15 TO 34","Female"
41,"Oregon",2022,21,"35 TO 64","Male"
41,"Oregon",2022,5,"35 TO 64","Female"
41,"Oregon",2022,17,">= 65","Male"
41,"Oregon",2022,15,">= 65","Female"
42,"Pennsylvania",2000,2,"0 TO 4","Male"
42,"Pennsylvania",2000,1,"0 TO 4","Female"
42,"Pennsylvania",2000,2,"5 TO 14","Male"
42,"Pennsylvania",2000,0,"5 TO 14","Female"
42,"Pennsylvania",2000,3,"15 TO 34","Male"
42,"Pennsylvania",2000,1,"15 TO 34","Female"
42,"Pennsylvania",2000,30,"35 TO 64","Male"
42,"Pennsylvania",2000,10,"35 TO 64","Female"
42,"Pennsylvania",2000,42,">= 65","Male"
42,"Pennsylvania",2000,25,">= 65","Female"
42,"Pennsylvania",2001,1,"0 TO 4","Male"
42,"Pennsylvania",2001,3,"0 TO 4","Female"
42,"Pennsylvania",2001,2,"5 TO 14","Male"
42,"Pennsylvania",2001,1,"5 TO 14","Female"
42,"Pennsylvania",2001,30,"15 TO 34","Male"
42,"Pennsylvania",2001,5,"15 TO 34","Female"
42,"Pennsylvania",2001,69,"35 TO 64","Male"
42,"Pennsylvania",2001,22,"35 TO 64","Female"
42,"Pennsylvania",2001,69,">= 65","Male"
42,"Pennsylvania",2001,77,">= 65","Female"
42,"Pennsylvania",2002,2,"0 TO 4","Male"
42,"Pennsylvania",2002,2,"0 TO 4","Female"
42,"Pennsylvania",2002,1,"5 TO 14","Male"
42,"Pennsylvania",2002,1,"5 TO 14","Female"
42,"Pennsylvania",2002,47,"15 TO 34","Male"
42,"Pennsylvania",2002,2,"15 TO 34","Female"
42,"Pennsylvania",2002,102,"35 TO 64","Male"
42,"Pennsylvania",2002,31,"35 TO 64","Female"
42,"Pennsylvania",2002,87,">= 65","Male"
42,"Pennsylvania",2002,98,">= 65","Female"
42,"Pennsylvania",2003,1,"0 TO 4","Male"
42,"Pennsylvania",2003,0,"0 TO 4","Female"
42,"Pennsylvania",2003,0,"5 TO 14","Male"
42,"Pennsylvania",2003,0,"5 TO 14","Female"
42,"Pennsylvania",2003,21,"15 TO 34","Male"
42,"Pennsylvania",2003,3,"15 TO 34","Female"
42,"Pennsylvania",2003,42,"35 TO 64","Male"
42,"Pennsylvania",2003,3,"35 TO 64","Female"
42,"Pennsylvania",2003,51,">= 65","Male"
42,"Pennsylvania",2003,27,">= 65","Female"
42,"Pennsylvania",2004,0,"0 TO 4","Male"
42,"Pennsylvania",2004,0,"0 TO 4","Female"
42,"Pennsylvania",2004,0,"5 TO 14","Male"
42,"Pennsylvania",2004,0,"5 TO 14","Female"
42,"Pennsylvania",2004,14,"15 TO 34","Male"
42,"Pennsylvania",2004,3,"15 TO 34","Female"
42,"Pennsylvania",2004,31,"35 TO 64","Male"
42,"Pennsylvania",2004,12,"35 TO 64","Female"
42,"Pennsylvania",2004,34,">= 65","Male"
42,"Pennsylvania",2004,26,">= 65","Female"
42,"Pennsylvania",2005,4,"0 TO 4","Male"
42,"Pennsylvania",2005,1,"0 TO 4","Female"
42,"Pennsylvania",2005,0,"5 TO 14","Male"
42,"Pennsylvania",2005,1,"5 TO 14","Female"
42,"Pennsylvania",2005,34,"15 TO 34","Male"
42,"Pennsylvania",2005,5,"15 TO 34","Female"
42,"Pennsylvania",2005,96,"35 TO 64","Male"
42,"Pennsylvania",2005,29,"35 TO 64","Female"
42,"Pennsylvania",2005,92,">= 65","Male"
42,"Pennsylvania",2005,94,">= 65","Female"
42,"Pennsylvania",2006,1,"0 TO 4","Male"
42,"Pennsylvania",2006,0,"0 TO 4","Female"
42,"Pennsylvania",2006,2,"5 TO 14","Male"
42,"Pennsylvania",2006,0,"5 TO 14","Female"
42,"Pennsylvania",2006,30,"15 TO 34","Male"
42,"Pennsylvania",2006,3,"15 TO 34","Female"
42,"Pennsylvania",2006,101,"35 TO 64","Male"
42,"Pennsylvania",2006,33,"35 TO 64","Female"
42,"Pennsylvania",2006,88,">= 65","Male"
42,"Pennsylvania",2006,110,">= 65","Female"
42,"Pennsylvania",2007,1,"0 TO 4","Male"
42,"Pennsylvania",2007,0,"0 TO 4","Female"
42,"Pennsylvania",2007,1,"5 TO 14","Male"
42,"Pennsylvania",2007,1,"5 TO 14","Female"
42,"Pennsylvania",2007,28,"15 TO 34","Male"
42,"Pennsylvania",2007,3,"15 TO 34","Female"
42,"Pennsylvania",2007,54,"35 TO 64","Male"
42,"Pennsylvania",2007,19,"35 TO 64","Female"
42,"Pennsylvania",2007,44,">= 65","Male"
42,"Pennsylvania",2007,53,">= 65","Female"
42,"Pennsylvania",2008,1,"0 TO 4","Male"
42,"Pennsylvania",2008,1,"0 TO 4","Female"
42,"Pennsylvania",2008,0,"5 TO 14","Male"
42,"Pennsylvania",2008,0,"5 TO 14","Female"
42,"Pennsylvania",2008,19,"15 TO 34","Male"
42,"Pennsylvania",2008,2,"15 TO 34","Female"
42,"Pennsylvania",2008,71,"35 TO 64","Male"
42,"Pennsylvania",2008,30,"35 TO 64","Female"
42,"Pennsylvania",2008,67,">= 65","Male"
42,"Pennsylvania",2008,58,">= 65","Female"
42,"Pennsylvania",2009,1,"0 TO 4","Male"
42,"Pennsylvania",2009,0,"0 TO 4","Female"
42,"Pennsylvania",2009,3,"5 TO 14","Male"
42,"Pennsylvania",2009,0,"5 TO 14","Female"
42,"Pennsylvania",2009,17,"15 TO 34","Male"
42,"Pennsylvania",2009,2,"15 TO 34","Female"
42,"Pennsylvania",2009,41,"35 TO 64","Male"
42,"Pennsylvania",2009,11,"35 TO 64","Female"
42,"Pennsylvania",2009,25,">= 65","Male"
42,"Pennsylvania",2009,19,">= 65","Female"
42,"Pennsylvania",2010,1,"0 TO 4","Male"
42,"Pennsylvania",2010,1,"0 TO 4","Female"
42,"Pennsylvania",2010,3,"5 TO 14","Male"
42,"Pennsylvania",2010,2,"5 TO 14","Female"
42,"Pennsylvania",2010,39,"15 TO 34","Male"
42,"Pennsylvania",2010,3,"15 TO 34","Female"
42,"Pennsylvania",2010,110,"35 TO 64","Male"
42,"Pennsylvania",2010,29,"35 TO 64","Female"
42,"Pennsylvania",2010,83,">= 65","Male"
42,"Pennsylvania",2010,81,">= 65","Female"
42,"Pennsylvania",2011,0,"0 TO 4","Male"
42,"Pennsylvania",2011,0,"0 TO 4","Female"
42,"Pennsylvania",2011,2,"5 TO 14","Male"
42,"Pennsylvania",2011,1,"5 TO 14","Female"
42,"Pennsylvania",2011,33,"15 TO 34","Male"
42,"Pennsylvania",2011,3,"15 TO 34","Female"
42,"Pennsylvania",2011,122,"35 TO 64","Male"
42,"Pennsylvania",2011,39,"35 TO 64","Female"
42,"Pennsylvania",2011,99,">= 65","Male"
42,"Pennsylvania",2011,88,">= 65","Female"
42,"Pennsylvania",2012,2,"0 TO 4","Male"
42,"Pennsylvania",2012,0,"0 TO 4","Female"
42,"Pennsylvania",2012,0,"5 TO 14","Male"
42,"Pennsylvania",2012,0,"5 TO 14","Female"
42,"Pennsylvania",2012,29,"15 TO 34","Male"
42,"Pennsylvania",2012,7,"15 TO 34","Female"
42,"Pennsylvania",2012,96,"35 TO 64","Male"
42,"Pennsylvania",2012,21,"35 TO 64","Female"
42,"Pennsylvania",2012,78,">= 65","Male"
42,"Pennsylvania",2012,51,">= 65","Female"
42,"Pennsylvania",2013,1,"0 TO 4","Male"
42,"Pennsylvania",2013,0,"0 TO 4","Female"
42,"Pennsylvania",2013,2,"5 TO 14","Male"
42,"Pennsylvania",2013,0,"5 TO 14","Female"
42,"Pennsylvania",2013,31,"15 TO 34","Male"
42,"Pennsylvania",2013,7,"15 TO 34","Female"
42,"Pennsylvania",2013,100,"35 TO 64","Male"
42,"Pennsylvania",2013,20,"35 TO 64","Female"
42,"Pennsylvania",2013,53,">= 65","Male"
42,"Pennsylvania",2013,44,">= 65","Female"
42,"Pennsylvania",2014,1,"0 TO 4","Male"
42,"Pennsylvania",2014,0,"0 TO 4","Female"
42,"Pennsylvania",2014,0,"5 TO 14","Male"
42,"Pennsylvania",2014,1,"5 TO 14","Female"
42,"Pennsylvania",2014,23,"15 TO 34","Male"
42,"Pennsylvania",2014,3,"15 TO 34","Female"
42,"Pennsylvania",2014,43,"35 TO 64","Male"
42,"Pennsylvania",2014,7,"35 TO 64","Female"
42,"Pennsylvania",2014,33,">= 65","Male"
42,"Pennsylvania",2014,17,">= 65","Female"
42,"Pennsylvania",2015,0,"0 TO 4","Male"
42,"Pennsylvania",2015,1,"0 TO 4","Female"
42,"Pennsylvania",2015,0,"5 TO 14","Male"
42,"Pennsylvania",2015,0,"5 TO 14","Female"
42,"Pennsylvania",2015,20,"15 TO 34","Male"
42,"Pennsylvania",2015,3,"15 TO 34","Female"
42,"Pennsylvania",2015,39,"35 TO 64","Male"
42,"Pennsylvania",2015,10,"35 TO 64","Female"
42,"Pennsylvania",2015,36,">= 65","Male"
42,"Pennsylvania",2015,27,">= 65","Female"
42,"Pennsylvania",2016,0,"0 TO 4","Male"
42,"Pennsylvania",2016,0,"0 TO 4","Female"
42,"Pennsylvania",2016,2,"5 TO 14","Male"
42,"Pennsylvania",2016,1,"5 TO 14","Female"
42,"Pennsylvania",2016,38,"15 TO 34","Male"
42,"Pennsylvania",2016,5,"15 TO 34","Female"
42,"Pennsylvania",2016,77,"35 TO 64","Male"
42,"Pennsylvania",2016,18,"35 TO 64","Female"
42,"Pennsylvania",2016,59,">= 65","Male"
42,"Pennsylvania",2016,37,">= 65","Female"
42,"Pennsylvania",2017,0,"0 TO 4","Male"
42,"Pennsylvania",2017,0,"0 TO 4","Female"
42,"Pennsylvania",2017,2,"5 TO 14","Male"
42,"Pennsylvania",2017,1,"5 TO 14","Female"
42,"Pennsylvania",2017,21,"15 TO 34","Male"
42,"Pennsylvania",2017,4,"15 TO 34","Female"
42,"Pennsylvania",2017,51,"35 TO 64","Male"
42,"Pennsylvania",2017,24,"35 TO 64","Female"
42,"Pennsylvania",2017,52,">= 65","Male"
42,"Pennsylvania",2017,25,">= 65","Female"
42,"Pennsylvania",2018,0,"0 TO 4","Male"
42,"Pennsylvania",2018,3,"0 TO 4","Female"
42,"Pennsylvania",2018,6,"5 TO 14","Male"
42,"Pennsylvania",2018,0,"5 TO 14","Female"
42,"Pennsylvania",2018,39,"15 TO 34","Male"
42,"Pennsylvania",2018,3,"15 TO 34","Female"
42,"Pennsylvania",2018,91,"35 TO 64","Male"
42,"Pennsylvania",2018,37,"35 TO 64","Female"
42,"Pennsylvania",2018,80,">= 65","Male"
42,"Pennsylvania",2018,40,">= 65","Female"
42,"Pennsylvania",2019,0,"0 TO 4","Male"
42,"Pennsylvania",2019,0,"0 TO 4","Female"
42,"Pennsylvania",2019,3,"5 TO 14","Male"
42,"Pennsylvania",2019,0,"5 TO 14","Female"
42,"Pennsylvania",2019,35,"15 TO 34","Male"
42,"Pennsylvania",2019,2,"15 TO 34","Female"
42,"Pennsylvania",2019,73,"35 TO 64","Male"
42,"Pennsylvania",2019,15,"35 TO 64","Female"
42,"Pennsylvania",2019,71,">= 65","Male"
42,"Pennsylvania",2019,44,">= 65","Female"
42,"Pennsylvania",2020,2,"0 TO 4","Male"
42,"Pennsylvania",2020,0,"0 TO 4","Female"
42,"Pennsylvania",2020,1,"5 TO 14","Male"
42,"Pennsylvania",2020,0,"5 TO 14","Female"
42,"Pennsylvania",2020,22,"15 TO 34","Male"
42,"Pennsylvania",2020,3,"15 TO 34","Female"
42,"Pennsylvania",2020,68,"35 TO 64","Male"
42,"Pennsylvania",2020,15,"35 TO 64","Female"
42,"Pennsylvania",2020,64,">= 65","Male"
42,"Pennsylvania",2020,31,">= 65","Female"
42,"Pennsylvania",2021,0,"0 TO 4","Male"
42,"Pennsylvania",2021,0,"0 TO 4","Female"
42,"Pennsylvania",2021,1,"5 TO 14","Male"
42,"Pennsylvania",2021,0,"5 TO 14","Female"
42,"Pennsylvania",2021,29,"15 TO 34","Male"
42,"Pennsylvania",2021,4,"15 TO 34","Female"
42,"Pennsylvania",2021,67,"35 TO 64","Male"
42,"Pennsylvania",2021,13,"35 TO 64","Female"
42,"Pennsylvania",2021,75,">= 65","Male"
42,"Pennsylvania",2021,34,">= 65","Female"
42,"Pennsylvania",2022,0,"0 TO 4","Male"
42,"Pennsylvania",2022,1,"0 TO 4","Female"
42,"Pennsylvania",2022,1,"5 TO 14","Male"
42,"Pennsylvania",2022,0,"5 TO 14","Female"
42,"Pennsylvania",2022,22,"15 TO 34","Male"
42,"Pennsylvania",2022,0,"15 TO 34","Female"
42,"Pennsylvania",2022,62,"35 TO 64","Male"
42,"Pennsylvania",2022,12,"35 TO 64","Female"
42,"Pennsylvania",2022,57,">= 65","Male"
42,"Pennsylvania",2022,39,">= 65","Female"
44,"Rhode Island",2005,0,"0 TO 4","Male"
44,"Rhode Island",2005,0,"0 TO 4","Female"
44,"Rhode Island",2005,0,"5 TO 14","Male"
44,"Rhode Island",2005,0,"5 TO 14","Female"
44,"Rhode Island",2005,0,"15 TO 34","Male"
44,"Rhode Island",2005,0,"15 TO 34","Female"
44,"Rhode Island",2005,5,"35 TO 64","Male"
44,"Rhode Island",2005,2,"35 TO 64","Female"
44,"Rhode Island",2005,1,">= 65","Male"
44,"Rhode Island",2005,2,">= 65","Female"
44,"Rhode Island",2006,0,"0 TO 4","Male"
44,"Rhode Island",2006,0,"0 TO 4","Female"
44,"Rhode Island",2006,0,"5 TO 14","Male"
44,"Rhode Island",2006,0,"5 TO 14","Female"
44,"Rhode Island",2006,4,"15 TO 34","Male"
44,"Rhode Island",2006,0,"15 TO 34","Female"
44,"Rhode Island",2006,6,"35 TO 64","Male"
44,"Rhode Island",2006,3,"35 TO 64","Female"
44,"Rhode Island",2006,9,">= 65","Male"
44,"Rhode Island",2006,4,">= 65","Female"
44,"Rhode Island",2007,0,"0 TO 4","Male"
44,"Rhode Island",2007,0,"0 TO 4","Female"
44,"Rhode Island",2007,0,"5 TO 14","Male"
44,"Rhode Island",2007,0,"5 TO 14","Female"
44,"Rhode Island",2007,1,"15 TO 34","Male"
44,"Rhode Island",2007,0,"15 TO 34","Female"
44,"Rhode Island",2007,5,"35 TO 64","Male"
44,"Rhode Island",2007,0,"35 TO 64","Female"
44,"Rhode Island",2007,1,">= 65","Male"
44,"Rhode Island",2007,2,">= 65","Female"
44,"Rhode Island",2008,0,"0 TO 4","Male"
44,"Rhode Island",2008,0,"0 TO 4","Female"
44,"Rhode Island",2008,0,"5 TO 14","Male"
44,"Rhode Island",2008,0,"5 TO 14","Female"
44,"Rhode Island",2008,2,"15 TO 34","Male"
44,"Rhode Island",2008,0,"15 TO 34","Female"
44,"Rhode Island",2008,8,"35 TO 64","Male"
44,"Rhode Island",2008,1,"35 TO 64","Female"
44,"Rhode Island",2008,4,">= 65","Male"
44,"Rhode Island",2008,11,">= 65","Female"
44,"Rhode Island",2009,0,"0 TO 4","Male"
44,"Rhode Island",2009,0,"0 TO 4","Female"
44,"Rhode Island",2009,1,"5 TO 14","Male"
44,"Rhode Island",2009,0,"5 TO 14","Female"
44,"Rhode Island",2009,2,"15 TO 34","Male"
44,"Rhode Island",2009,1,"15 TO 34","Female"
44,"Rhode Island",2009,1,"35 TO 64","Male"
44,"Rhode Island",2009,0,"35 TO 64","Female"
44,"Rhode Island",2009,1,">= 65","Male"
44,"Rhode Island",2009,1,">= 65","Female"
44,"Rhode Island",2010,0,"0 TO 4","Male"
44,"Rhode Island",2010,1,"0 TO 4","Female"
44,"Rhode Island",2010,0,"5 TO 14","Male"
44,"Rhode Island",2010,0,"5 TO 14","Female"
44,"Rhode Island",2010,2,"15 TO 34","Male"
44,"Rhode Island",2010,0,"15 TO 34","Female"
44,"Rhode Island",2010,6,"35 TO 64","Male"
44,"Rhode Island",2010,1,"35 TO 64","Female"
44,"Rhode Island",2010,7,">= 65","Male"
44,"Rhode Island",2010,5,">= 65","Female"
44,"Rhode Island",2011,0,"0 TO 4","Male"
44,"Rhode Island",2011,0,"0 TO 4","Female"
44,"Rhode Island",2011,0,"5 TO 14","Male"
44,"Rhode Island",2011,0,"5 TO 14","Female"
44,"Rhode Island",2011,4,"15 TO 34","Male"
44,"Rhode Island",2011,0,"15 TO 34","Female"
44,"Rhode Island",2011,5,"35 TO 64","Male"
44,"Rhode Island",2011,2,"35 TO 64","Female"
44,"Rhode Island",2011,2,">= 65","Male"
44,"Rhode Island",2011,2,">= 65","Female"
44,"Rhode Island",2012,0,"0 TO 4","Male"
44,"Rhode Island",2012,0,"0 TO 4","Female"
44,"Rhode Island",2012,0,"5 TO 14","Male"
44,"Rhode Island",2012,0,"5 TO 14","Female"
44,"Rhode Island",2012,3,"15 TO 34","Male"
44,"Rhode Island",2012,0,"15 TO 34","Female"
44,"Rhode Island",2012,4,"35 TO 64","Male"
44,"Rhode Island",2012,0,"35 TO 64","Female"
44,"Rhode Island",2012,8,">= 65","Male"
44,"Rhode Island",2012,2,">= 65","Female"
