"StateFIPS","State","Year","ER.Visits","Age_Group","Sex"
44,"Rhode Island",2017,0,"0 TO 4","Female"
44,"Rhode Island",2017,8,"5 TO 14","Male"
44,"Rhode Island",2017,7,"5 TO 14","Female"
44,"Rhode Island",2017,26,"15 TO 34","Male"
44,"Rhode Island",2017,15,"15 TO 34","Female"
44,"Rhode Island",2017,27,"35 TO 64","Male"
44,"Rhode Island",2017,12,"35 TO 64","Female"
44,"Rhode Island",2017,11,">= 65","Male"
44,"Rhode Island",2017,11,">= 65","Female"
44,"Rhode Island",2018,2,"0 TO 4","Male"
44,"Rhode Island",2018,1,"0 TO 4","Female"
44,"Rhode Island",2018,2,"5 TO 14","Male"
44,"Rhode Island",2018,5,"5 TO 14","Female"
44,"Rhode Island",2018,40,"15 TO 34","Male"
44,"Rhode Island",2018,20,"15 TO 34","Female"
44,"Rhode Island",2018,37,"35 TO 64","Male"
44,"Rhode Island",2018,34,"35 TO 64","Female"
44,"Rhode Island",2018,15,">= 65","Male"
44,"Rhode Island",2018,13,">= 65","Female"
44,"Rhode Island",2019,0,"0 TO 4","Male"
44,"Rhode Island",2019,1,"0 TO 4","Female"
44,"Rhode Island",2019,2,"5 TO 14","Male"
44,"Rhode Island",2019,5,"5 TO 14","Female"
44,"Rhode Island",2019,39,"15 TO 34","Male"
44,"Rhode Island",2019,27,"15 TO 34","Female"
44,"Rhode Island",2019,40,"35 TO 64","Male"
44,"Rhode Island",2019,13,"35 TO 64","Female"
44,"Rhode Island",2019,15,">= 65","Male"
44,"Rhode Island",2019,15,">= 65","Female"
44,"Rhode Island",2020,0,"0 TO 4","Male"
44,"Rhode Island",2020,0,"0 TO 4","Female"
44,"Rhode Island",2020,0,"5 TO 14","Male"
44,"Rhode Island",2020,1,"5 TO 14","Female"
44,"Rhode Island",2020,15,"15 TO 34","Male"
44,"Rhode Island",2020,7,"15 TO 34","Female"
44,"Rhode Island",2020,23,"35 TO 64","Male"
44,"Rhode Island",2020,5,"35 TO 64","Female"
44,"Rhode Island",2020,10,">= 65","Male"
44,"Rhode Island",2020,6,">= 65","Female"
44,"Rhode Island",2021,0,"0 TO 4","Male"
44,"Rhode Island",2021,0,"0 TO 4","Female"
44,"Rhode Island",2021,4,"5 TO 14","Male"
44,"Rhode Island",2021,0,"5 TO 14","Female"
44,"Rhode Island",2021,28,"15 TO 34","Male"
44,"Rhode Island",2021,10,"15 TO 34","Female"
44,"Rhode Island",2021,41,"35 TO 64","Male"
44,"Rhode Island",2021,16,"35 TO 64","Female"
44,"Rhode Island",2021,24,">= 65","Male"
44,"Rhode Island",2021,15,">= 65","Female"
44,"Rhode Island",2022,1,"0 TO 4","Male"
44,"Rhode Island",2022,0,"0 TO 4","Female"
44,"Rhode Island",2022,0,"5 TO 14","Male"
44,"Rhode Island",2022,1,"5 TO 14","Female"
44,"Rhode Island",2022,7,"15 TO 34","Male"
44,"Rhode Island",2022,10,"15 TO 34","Female"
44,"Rhode Island",2022,17,"35 TO 64","Male"
44,"Rhode Island",2022,6,"35 TO 64","Female"
44,"Rhode Island",2022,5,">= 65","Male"
44,"Rhode Island",2022,11,">= 65","Female"
45,"South Carolina",2000,2,"0 TO 4","Male"
45,"South Carolina",2000,4,"0 TO 4","Female"
45,"South Carolina",2000,33,"5 TO 14","Male"
45,"South Carolina",2000,31,"5 TO 14","Female"
45,"South Carolina",2000,313,"15 TO 34","Male"
45,"South Carolina",2000,91,"15 TO 34","Female"
45,"South Carolina",2000,318,"35 TO 64","Male"
45,"South Carolina",2000,100,"35 TO 64","Female"
45,"South Carolina",2000,42,">= 65","Male"
45,"South Carolina",2000,26,">= 65","Female"
45,"South Carolina",2001,3,"0 TO 4","Male"
45,"South Carolina",2001,2,"0 TO 4","Female"
45,"South Carolina",2001,33,"5 TO 14","Male"
45,"South Carolina",2001,12,"5 TO 14","Female"
45,"South Carolina",2001,279,"15 TO 34","Male"
45,"South Carolina",2001,52,"15 TO 34","Female"
45,"South Carolina",2001,282,"35 TO 64","Male"
45,"South Carolina",2001,69,"35 TO 64","Female"
45,"South Carolina",2001,48,">= 65","Male"
45,"South Carolina",2001,35,">= 65","Female"
45,"South Carolina",2002,1,"0 TO 4","Male"
45,"South Carolina",2002,0,"0 TO 4","Female"
45,"South Carolina",2002,39,"5 TO 14","Male"
45,"South Carolina",2002,25,"5 TO 14","Female"
45,"South Carolina",2002,367,"15 TO 34","Male"
45,"South Carolina",2002,100,"15 TO 34","Female"
45,"South Carolina",2002,367,"35 TO 64","Male"
45,"South Carolina",2002,113,"35 TO 64","Female"
45,"South Carolina",2002,56,">= 65","Male"
45,"South Carolina",2002,35,">= 65","Female"
45,"South Carolina",2003,4,"0 TO 4","Male"
45,"South Carolina",2003,1,"0 TO 4","Female"
45,"South Carolina",2003,24,"5 TO 14","Male"
45,"South Carolina",2003,18,"5 TO 14","Female"
45,"South Carolina",2003,261,"15 TO 34","Male"
45,"South Carolina",2003,74,"15 TO 34","Female"
45,"South Carolina",2003,248,"35 TO 64","Male"
45,"South Carolina",2003,67,"35 TO 64","Female"
45,"South Carolina",2003,48,">= 65","Male"
45,"South Carolina",2003,32,">= 65","Female"
45,"South Carolina",2004,4,"0 TO 4","Male"
45,"South Carolina",2004,4,"0 TO 4","Female"
45,"South Carolina",2004,22,"5 TO 14","Male"
45,"South Carolina",2004,19,"5 TO 14","Female"
45,"South Carolina",2004,298,"15 TO 34","Male"
45,"South Carolina",2004,74,"15 TO 34","Female"
45,"South Carolina",2004,309,"35 TO 64","Male"
45,"South Carolina",2004,90,"35 TO 64","Female"
45,"South Carolina",2004,49,">= 65","Male"
45,"South Carolina",2004,30,">= 65","Female"
45,"South Carolina",2005,8,"0 TO 4","Male"
45,"South Carolina",2005,9,"0 TO 4","Female"
45,"South Carolina",2005,27,"5 TO 14","Male"
45,"South Carolina",2005,39,"5 TO 14","Female"
45,"South Carolina",2005,561,"15 TO 34","Male"
45,"South Carolina",2005,128,"15 TO 34","Female"
45,"South Carolina",2005,552,"35 TO 64","Male"
45,"South Carolina",2005,124,"35 TO 64","Female"
45,"South Carolina",2005,87,">= 65","Male"
45,"South Carolina",2005,56,">= 65","Female"
45,"South Carolina",2006,5,"0 TO 4","Male"
45,"South Carolina",2006,2,"0 TO 4","Female"
45,"South Carolina",2006,27,"5 TO 14","Male"
45,"South Carolina",2006,25,"5 TO 14","Female"
45,"South Carolina",2006,476,"15 TO 34","Male"
45,"South Carolina",2006,129,"15 TO 34","Female"
45,"South Carolina",2006,484,"35 TO 64","Male"
45,"South Carolina",2006,163,"35 TO 64","Female"
45,"South Carolina",2006,69,">= 65","Male"
45,"South Carolina",2006,53,">= 65","Female"
45,"South Carolina",2007,5,"0 TO 4","Male"
45,"South Carolina",2007,4,"0 TO 4","Female"
45,"South Carolina",2007,39,"5 TO 14","Male"
45,"South Carolina",2007,28,"5 TO 14","Female"
45,"South Carolina",2007,536,"15 TO 34","Male"
45,"South Carolina",2007,151,"15 TO 34","Female"
45,"South Carolina",2007,555,"35 TO 64","Male"
45,"South Carolina",2007,176,"35 TO 64","Female"
45,"South Carolina",2007,86,">= 65","Male"
45,"South Carolina",2007,67,">= 65","Female"
45,"South Carolina",2008,4,"0 TO 4","Male"
45,"South Carolina",2008,8,"0 TO 4","Female"
45,"South Carolina",2008,35,"5 TO 14","Male"
45,"South Carolina",2008,19,"5 TO 14","Female"
45,"South Carolina",2008,417,"15 TO 34","Male"
45,"South Carolina",2008,121,"15 TO 34","Female"
45,"South Carolina",2008,465,"35 TO 64","Male"
45,"South Carolina",2008,146,"35 TO 64","Female"
45,"South Carolina",2008,78,">= 65","Male"
45,"South Carolina",2008,50,">= 65","Female"
45,"South Carolina",2009,3,"0 TO 4","Male"
45,"South Carolina",2009,4,"0 TO 4","Female"
45,"South Carolina",2009,33,"5 TO 14","Male"
45,"South Carolina",2009,23,"5 TO 14","Female"
45,"South Carolina",2009,335,"15 TO 34","Male"
45,"South Carolina",2009,95,"15 TO 34","Female"
45,"South Carolina",2009,440,"35 TO 64","Male"
45,"South Carolina",2009,111,"35 TO 64","Female"
45,"South Carolina",2009,85,">= 65","Male"
45,"South Carolina",2009,46,">= 65","Female"
45,"South Carolina",2010,15,"0 TO 4","Male"
45,"South Carolina",2010,6,"0 TO 4","Female"
45,"South Carolina",2010,39,"5 TO 14","Male"
45,"South Carolina",2010,23,"5 TO 14","Female"
45,"South Carolina",2010,736,"15 TO 34","Male"
45,"South Carolina",2010,178,"15 TO 34","Female"
45,"South Carolina",2010,806,"35 TO 64","Male"
45,"South Carolina",2010,238,"35 TO 64","Female"
45,"South Carolina",2010,151,">= 65","Male"
45,"South Carolina",2010,82,">= 65","Female"
45,"South Carolina",2011,10,"0 TO 4","Male"
45,"South Carolina",2011,7,"0 TO 4","Female"
45,"South Carolina",2011,65,"5 TO 14","Male"
45,"South Carolina",2011,27,"5 TO 14","Female"
45,"South Carolina",2011,737,"15 TO 34","Male"
45,"South Carolina",2011,167,"15 TO 34","Female"
45,"South Carolina",2011,763,"35 TO 64","Male"
45,"South Carolina",2011,206,"35 TO 64","Female"
45,"South Carolina",2011,169,">= 65","Male"
45,"South Carolina",2011,82,">= 65","Female"
45,"South Carolina",2012,10,"0 TO 4","Male"
45,"South Carolina",2012,5,"0 TO 4","Female"
45,"South Carolina",2012,34,"5 TO 14","Male"
45,"South Carolina",2012,22,"5 TO 14","Female"
45,"South Carolina",2012,511,"15 TO 34","Male"
45,"South Carolina",2012,139,"15 TO 34","Female"
45,"South Carolina",2012,606,"35 TO 64","Male"
45,"South Carolina",2012,154,"35 TO 64","Female"
45,"South Carolina",2012,120,">= 65","Male"
45,"South Carolina",2012,65,">= 65","Female"
45,"South Carolina",2013,6,"0 TO 4","Male"
45,"South Carolina",2013,5,"0 TO 4","Female"
45,"South Carolina",2013,33,"5 TO 14","Male"
45,"South Carolina",2013,18,"5 TO 14","Female"
45,"South Carolina",2013,379,"15 TO 34","Male"
45,"South Carolina",2013,83,"15 TO 34","Female"
45,"South Carolina",2013,435,"35 TO 64","Male"
45,"South Carolina",2013,94,"35 TO 64","Female"
45,"South Carolina",2013,92,">= 65","Male"
45,"South Carolina",2013,49,">= 65","Female"
45,"South Carolina",2014,11,"0 TO 4","Male"
45,"South Carolina",2014,5,"0 TO 4","Female"
45,"South Carolina",2014,46,"5 TO 14","Male"
45,"South Carolina",2014,28,"5 TO 14","Female"
45,"South Carolina",2014,532,"15 TO 34","Male"
45,"South Carolina",2014,106,"15 TO 34","Female"
45,"South Carolina",2014,521,"35 TO 64","Male"
45,"South Carolina",2014,146,"35 TO 64","Female"
45,"South Carolina",2014,129,">= 65","Male"
45,"South Carolina",2014,50,">= 65","Female"
45,"South Carolina",2016,12,"0 TO 4","Male"
45,"South Carolina",2016,8,"0 TO 4","Female"
45,"South Carolina",2016,62,"5 TO 14","Male"
45,"South Carolina",2016,40,"5 TO 14","Female"
45,"South Carolina",2016,767,"15 TO 34","Male"
45,"South Carolina",2016,222,"15 TO 34","Female"
45,"South Carolina",2016,943,"35 TO 64","Male"
45,"South Carolina",2016,246,"35 TO 64","Female"
45,"South Carolina",2016,250,">= 65","Male"
45,"South Carolina",2016,114,">= 65","Female"
45,"South Carolina",2017,13,"0 TO 4","Male"
45,"South Carolina",2017,6,"0 TO 4","Female"
45,"South Carolina",2017,34,"5 TO 14","Male"
45,"South Carolina",2017,22,"5 TO 14","Female"
45,"South Carolina",2017,532,"15 TO 34","Male"
45,"South Carolina",2017,123,"15 TO 34","Female"
45,"South Carolina",2017,753,"35 TO 64","Male"
45,"South Carolina",2017,176,"35 TO 64","Female"
45,"South Carolina",2017,173,">= 65","Male"
45,"South Carolina",2017,92,">= 65","Female"
45,"South Carolina",2018,3,"0 TO 4","Male"
45,"South Carolina",2018,7,"0 TO 4","Female"
45,"South Carolina",2018,38,"5 TO 14","Male"
45,"South Carolina",2018,24,"5 TO 14","Female"
45,"South Carolina",2018,615,"15 TO 34","Male"
45,"South Carolina",2018,161,"15 TO 34","Female"
45,"South Carolina",2018,759,"35 TO 64","Male"
45,"South Carolina",2018,217,"35 TO 64","Female"
45,"South Carolina",2018,240,">= 65","Male"
45,"South Carolina",2018,105,">= 65","Female"
45,"South Carolina",2019,14,"0 TO 4","Male"
45,"South Carolina",2019,7,"0 TO 4","Female"
45,"South Carolina",2019,36,"5 TO 14","Male"
45,"South Carolina",2019,33,"5 TO 14","Female"
45,"South Carolina",2019,708,"15 TO 34","Male"
45,"South Carolina",2019,182,"15 TO 34","Female"
45,"South Carolina",2019,866,"35 TO 64","Male"
45,"South Carolina",2019,235,"35 TO 64","Female"
45,"South Carolina",2019,262,">= 65","Male"
45,"South Carolina",2019,113,">= 65","Female"
45,"South Carolina",2020,6,"0 TO 4","Male"
45,"South Carolina",2020,3,"0 TO 4","Female"
45,"South Carolina",2020,15,"5 TO 14","Male"
45,"South Carolina",2020,12,"5 TO 14","Female"
45,"South Carolina",2020,387,"15 TO 34","Male"
45,"South Carolina",2020,114,"15 TO 34","Female"
45,"South Carolina",2020,552,"35 TO 64","Male"
45,"South Carolina",2020,157,"35 TO 64","Female"
45,"South Carolina",2020,199,">= 65","Male"
45,"South Carolina",2020,68,">= 65","Female"
45,"South Carolina",2021,6,"0 TO 4","Male"
45,"South Carolina",2021,3,"0 TO 4","Female"
45,"South Carolina",2021,23,"5 TO 14","Male"
45,"South Carolina",2021,24,"5 TO 14","Female"
45,"South Carolina",2021,360,"15 TO 34","Male"
45,"South Carolina",2021,94,"15 TO 34","Female"
45,"South Carolina",2021,487,"35 TO 64","Male"
45,"South Carolina",2021,152,"35 TO 64","Female"
45,"South Carolina",2021,172,">= 65","Male"
45,"South Carolina",2021,92,">= 65","Female"
45,"South Carolina",2022,7,"0 TO 4","Male"
45,"South Carolina",2022,4,"0 TO 4","Female"
45,"South Carolina",2022,38,"5 TO 14","Male"
45,"South Carolina",2022,35,"5 TO 14","Female"
45,"South Carolina",2022,413,"15 TO 34","Male"
45,"South Carolina",2022,139,"15 TO 34","Female"
45,"South Carolina",2022,604,"35 TO 64","Male"
45,"South Carolina",2022,170,"35 TO 64","Female"
45,"South Carolina",2022,266,">= 65","Male"
45,"South Carolina",2022,125,">= 65","Female"
47,"Tennessee",2000,12,"0 TO 4","Male"
47,"Tennessee",2000,9,"0 TO 4","Female"
47,"Tennessee",2000,31,"5 TO 14","Male"
47,"Tennessee",2000,34,"5 TO 14","Female"
47,"Tennessee",2000,413,"15 TO 34","Male"
47,"Tennessee",2000,108,"15 TO 34","Female"
47,"Tennessee",2000,429,"35 TO 64","Male"
47,"Tennessee",2000,130,"35 TO 64","Female"
47,"Tennessee",2000,73,">= 65","Male"
47,"Tennessee",2000,59,">= 65","Female"
47,"Tennessee",2001,10,"0 TO 4","Male"
47,"Tennessee",2001,12,"0 TO 4","Female"
47,"Tennessee",2001,45,"5 TO 14","Male"
47,"Tennessee",2001,23,"5 TO 14","Female"
47,"Tennessee",2001,402,"15 TO 34","Male"
47,"Tennessee",2001,100,"15 TO 34","Female"
47,"Tennessee",2001,385,"35 TO 64","Male"
47,"Tennessee",2001,132,"35 TO 64","Female"
47,"Tennessee",2001,68,">= 65","Male"
47,"Tennessee",2001,44,">= 65","Female"
47,"Tennessee",2002,11,"0 TO 4","Male"
47,"Tennessee",2002,7,"0 TO 4","Female"
47,"Tennessee",2002,52,"5 TO 14","Male"
47,"Tennessee",2002,30,"5 TO 14","Female"
47,"Tennessee",2002,444,"15 TO 34","Male"
47,"Tennessee",2002,124,"15 TO 34","Female"
47,"Tennessee",2002,494,"35 TO 64","Male"
47,"Tennessee",2002,158,"35 TO 64","Female"
47,"Tennessee",2002,96,">= 65","Male"
47,"Tennessee",2002,60,">= 65","Female"
47,"Tennessee",2003,8,"0 TO 4","Male"
47,"Tennessee",2003,10,"0 TO 4","Female"
47,"Tennessee",2003,40,"5 TO 14","Male"
47,"Tennessee",2003,24,"5 TO 14","Female"
47,"Tennessee",2003,358,"15 TO 34","Male"
47,"Tennessee",2003,113,"15 TO 34","Female"
47,"Tennessee",2003,367,"35 TO 64","Male"
47,"Tennessee",2003,126,"35 TO 64","Female"
47,"Tennessee",2003,83,">= 65","Male"
47,"Tennessee",2003,70,">= 65","Female"
47,"Tennessee",2004,19,"0 TO 4","Male"
47,"Tennessee",2004,14,"0 TO 4","Female"
47,"Tennessee",2004,31,"5 TO 14","Male"
47,"Tennessee",2004,28,"5 TO 14","Female"
47,"Tennessee",2004,357,"15 TO 34","Male"
47,"Tennessee",2004,95,"15 TO 34","Female"
47,"Tennessee",2004,319,"35 TO 64","Male"
47,"Tennessee",2004,113,"35 TO 64","Female"
47,"Tennessee",2004,77,">= 65","Male"
47,"Tennessee",2004,32,">= 65","Female"
47,"Tennessee",2005,20,"0 TO 4","Male"
47,"Tennessee",2005,13,"0 TO 4","Female"
47,"Tennessee",2005,63,"5 TO 14","Male"
47,"Tennessee",2005,35,"5 TO 14","Female"
47,"Tennessee",2005,591,"15 TO 34","Male"
47,"Tennessee",2005,184,"15 TO 34","Female"
47,"Tennessee",2005,663,"35 TO 64","Male"
47,"Tennessee",2005,247,"35 TO 64","Female"
47,"Tennessee",2005,126,">= 65","Male"
47,"Tennessee",2005,86,">= 65","Female"
47,"Tennessee",2006,14,"0 TO 4","Male"
47,"Tennessee",2006,14,"0 TO 4","Female"
47,"Tennessee",2006,65,"5 TO 14","Male"
47,"Tennessee",2006,31,"5 TO 14","Female"
47,"Tennessee",2006,601,"15 TO 34","Male"
47,"Tennessee",2006,178,"15 TO 34","Female"
47,"Tennessee",2006,690,"35 TO 64","Male"
47,"Tennessee",2006,229,"35 TO 64","Female"
47,"Tennessee",2006,129,">= 65","Male"
47,"Tennessee",2006,79,">= 65","Female"
47,"Tennessee",2007,18,"0 TO 4","Male"
47,"Tennessee",2007,15,"0 TO 4","Female"
47,"Tennessee",2007,72,"5 TO 14","Male"
47,"Tennessee",2007,61,"5 TO 14","Female"
47,"Tennessee",2007,679,"15 TO 34","Male"
47,"Tennessee",2007,246,"15 TO 34","Female"
47,"Tennessee",2007,775,"35 TO 64","Male"
47,"Tennessee",2007,260,"35 TO 64","Female"
47,"Tennessee",2007,150,">= 65","Male"
47,"Tennessee",2007,107,">= 65","Female"
47,"Tennessee",2008,13,"0 TO 4","Male"
47,"Tennessee",2008,5,"0 TO 4","Female"
47,"Tennessee",2008,45,"5 TO 14","Male"
47,"Tennessee",2008,42,"5 TO 14","Female"
47,"Tennessee",2008,504,"15 TO 34","Male"
47,"Tennessee",2008,155,"15 TO 34","Female"
47,"Tennessee",2008,545,"35 TO 64","Male"
47,"Tennessee",2008,191,"35 TO 64","Female"
47,"Tennessee",2008,110,">= 65","Male"
47,"Tennessee",2008,81,">= 65","Female"
47,"Tennessee",2009,10,"0 TO 4","Male"
47,"Tennessee",2009,10,"0 TO 4","Female"
47,"Tennessee",2009,43,"5 TO 14","Male"
47,"Tennessee",2009,31,"5 TO 14","Female"
47,"Tennessee",2009,393,"15 TO 34","Male"
47,"Tennessee",2009,131,"15 TO 34","Female"
47,"Tennessee",2009,457,"35 TO 64","Male"
47,"Tennessee",2009,165,"35 TO 64","Female"
47,"Tennessee",2009,103,">= 65","Male"
47,"Tennessee",2009,58,">= 65","Female"
47,"Tennessee",2010,22,"0 TO 4","Male"
47,"Tennessee",2010,13,"0 TO 4","Female"
47,"Tennessee",2010,106,"5 TO 14","Male"
47,"Tennessee",2010,58,"5 TO 14","Female"
47,"Tennessee",2010,991,"15 TO 34","Male"
47,"Tennessee",2010,304,"15 TO 34","Female"
47,"Tennessee",2010,360,"35 TO 64","Female"
47,"Tennessee",2010,300,">= 65","Male"
47,"Tennessee",2010,148,">= 65","Female"
47,"Tennessee",2011,20,"0 TO 4","Male"
47,"Tennessee",2011,13,"0 TO 4","Female"
47,"Tennessee",2011,87,"5 TO 14","Male"
47,"Tennessee",2011,62,"5 TO 14","Female"
47,"Tennessee",2011,273,"15 TO 34","Female"
47,"Tennessee",2011,357,"35 TO 64","Female"
47,"Tennessee",2011,244,">= 65","Male"
47,"Tennessee",2011,139,">= 65","Female"
47,"Tennessee",2012,14,"0 TO 4","Male"
47,"Tennessee",2012,14,"0 TO 4","Female"
47,"Tennessee",2012,79,"5 TO 14","Male"
47,"Tennessee",2012,47,"5 TO 14","Female"
47,"Tennessee",2012,743,"15 TO 34","Male"
47,"Tennessee",2012,243,"15 TO 34","Female"
47,"Tennessee",2012,910,"35 TO 64","Male"
47,"Tennessee",2012,320,"35 TO 64","Female"
47,"Tennessee",2012,204,">= 65","Male"
47,"Tennessee",2012,122,">= 65","Female"
47,"Tennessee",2013,7,"0 TO 4","Male"
47,"Tennessee",2013,5,"0 TO 4","Female"
47,"Tennessee",2013,53,"5 TO 14","Male"
47,"Tennessee",2013,31,"5 TO 14","Female"
47,"Tennessee",2013,517,"15 TO 34","Male"
47,"Tennessee",2013,150,"15 TO 34","Female"
47,"Tennessee",2013,616,"35 TO 64","Male"
47,"Tennessee",2013,174,"35 TO 64","Female"
47,"Tennessee",2013,125,">= 65","Male"
47,"Tennessee",2013,68,">= 65","Female"
47,"Tennessee",2014,9,"0 TO 4","Male"
47,"Tennessee",2014,10,"0 TO 4","Female"
47,"Tennessee",2014,58,"5 TO 14","Male"
47,"Tennessee",2014,35,"5 TO 14","Female"
47,"Tennessee",2014,501,"15 TO 34","Male"
47,"Tennessee",2014,180,"15 TO 34","Female"
47,"Tennessee",2014,599,"35 TO 64","Male"
47,"Tennessee",2014,198,"35 TO 64","Female"
47,"Tennessee",2014,136,">= 65","Male"
47,"Tennessee",2014,72,">= 65","Female"
47,"Tennessee",2015,22,"0 TO 4","Male"
47,"Tennessee",2015,16,"0 TO 4","Female"
47,"Tennessee",2015,70,"5 TO 14","Male"
47,"Tennessee",2015,47,"5 TO 14","Female"
47,"Tennessee",2015,751,"15 TO 34","Male"
47,"Tennessee",2015,269,"15 TO 34","Female"
47,"Tennessee",2015,969,"35 TO 64","Male"
47,"Tennessee",2015,267,"35 TO 64","Female"
47,"Tennessee",2015,200,">= 65","Male"
47,"Tennessee",2015,116,">= 65","Female"
47,"Tennessee",2016,14,"0 TO 4","Male"
47,"Tennessee",2016,11,"0 TO 4","Female"
47,"Tennessee",2016,94,"5 TO 14","Male"
47,"Tennessee",2016,51,"5 TO 14","Female"
47,"Tennessee",2016,976,"15 TO 34","Male"
47,"Tennessee",2016,306,"15 TO 34","Female"
47,"Tennessee",2016,381,"35 TO 64","Female"
47,"Tennessee",2016,248,">= 65","Male"
47,"Tennessee",2016,138,">= 65","Female"
47,"Tennessee",2017,12,"0 TO 4","Male"
47,"Tennessee",2017,10,"0 TO 4","Female"
47,"Tennessee",2017,61,"5 TO 14","Male"
47,"Tennessee",2017,37,"5 TO 14","Female"
47,"Tennessee",2017,634,"15 TO 34","Male"
47,"Tennessee",2017,216,"15 TO 34","Female"
47,"Tennessee",2017,793,"35 TO 64","Male"
47,"Tennessee",2017,262,"35 TO 64","Female"
47,"Tennessee",2017,164,">= 65","Male"
47,"Tennessee",2017,102,">= 65","Female"
47,"Tennessee",2018,22,"0 TO 4","Male"
47,"Tennessee",2018,13,"0 TO 4","Female"
47,"Tennessee",2018,87,"5 TO 14","Male"
47,"Tennessee",2018,61,"5 TO 14","Female"
47,"Tennessee",2018,714,"15 TO 34","Male"
47,"Tennessee",2018,267,"15 TO 34","Female"
47,"Tennessee",2018,342,"35 TO 64","Female"
47,"Tennessee",2018,321,">= 65","Male"
47,"Tennessee",2018,139,">= 65","Female"
47,"Tennessee",2019,14,"0 TO 4","Male"
47,"Tennessee",2019,4,"0 TO 4","Female"
47,"Tennessee",2019,88,"5 TO 14","Male"
47,"Tennessee",2019,45,"5 TO 14","Female"
47,"Tennessee",2019,748,"15 TO 34","Male"
47,"Tennessee",2019,246,"15 TO 34","Female"
47,"Tennessee",2019,332,"35 TO 64","Female"
47,"Tennessee",2019,286,">= 65","Male"
47,"Tennessee",2019,114,">= 65","Female"
47,"Tennessee",2020,8,"0 TO 4","Male"
47,"Tennessee",2020,8,"0 TO 4","Female"
47,"Tennessee",2020,35,"5 TO 14","Male"
47,"Tennessee",2020,29,"5 TO 14","Female"
47,"Tennessee",2020,448,"15 TO 34","Male"
47,"Tennessee",2020,157,"15 TO 34","Female"
47,"Tennessee",2020,602,"35 TO 64","Male"
47,"Tennessee",2020,166,"35 TO 64","Female"
47,"Tennessee",2020,208,">= 65","Male"
47,"Tennessee",2020,85,">= 65","Female"
47,"Tennessee",2021,4,"0 TO 4","Male"
47,"Tennessee",2021,8,"0 TO 4","Female"
47,"Tennessee",2021,45,"5 TO 14","Male"
47,"Tennessee",2021,36,"5 TO 14","Female"
47,"Tennessee",2021,410,"15 TO 34","Male"
47,"Tennessee",2021,166,"15 TO 34","Female"
47,"Tennessee",2021,620,"35 TO 64","Male"
47,"Tennessee",2021,201,"35 TO 64","Female"
47,"Tennessee",2021,193,">= 65","Male"
47,"Tennessee",2021,111,">= 65","Female"
47,"Tennessee",2022,13,"0 TO 4","Male"
47,"Tennessee",2022,10,"0 TO 4","Female"
47,"Tennessee",2022,48,"5 TO 14","Male"
47,"Tennessee",2022,46,"5 TO 14","Female"
47,"Tennessee",2022,712,"15 TO 34","Male"
47,"Tennessee",2022,261,"15 TO 34","Female"
47,"Tennessee",2022,329,"35 TO 64","Female"
47,"Tennessee",2022,340,">= 65","Male"
47,"Tennessee",2022,168,">= 65","Female"
49,"Utah",2000,5,"0 TO 4","Male"
49,"Utah",2000,4,"0 TO 4","Female"
49,"Utah",2000,8,"5 TO 14","Male"
49,"Utah",2000,15,"5 TO 14","Female"
49,"Utah",2000,45,"15 TO 34","Male"
49,"Utah",2000,27,"15 TO 34","Female"
49,"Utah",2000,29,"35 TO 64","Male"
49,"Utah",2000,22,"35 TO 64","Female"
49,"Utah",2000,13,">= 65","Male"
49,"Utah",2000,8,">= 65","Female"
49,"Utah",2001,2,"0 TO 4","Male"
49,"Utah",2001,3,"0 TO 4","Female"
49,"Utah",2001,11,"5 TO 14","Male"
49,"Utah",2001,5,"5 TO 14","Female"
49,"Utah",2001,50,"15 TO 34","Male"
49,"Utah",2001,33,"15 TO 34","Female"
49,"Utah",2001,40,"35 TO 64","Male"
49,"Utah",2001,18,"35 TO 64","Female"
49,"Utah",2001,14,">= 65","Male"
49,"Utah",2001,9,">= 65","Female"
49,"Utah",2002,2,"0 TO 4","Male"
49,"Utah",2002,2,"0 TO 4","Female"
49,"Utah",2002,10,"5 TO 14","Male"
49,"Utah",2002,14,"5 TO 14","Female"
49,"Utah",2002,76,"15 TO 34","Male"
49,"Utah",2002,36,"15 TO 34","Female"
49,"Utah",2002,40,"35 TO 64","Male"
49,"Utah",2002,27,"35 TO 64","Female"
49,"Utah",2002,13,">= 65","Male"
49,"Utah",2002,9,">= 65","Female"
49,"Utah",2003,6,"0 TO 4","Male"
49,"Utah",2003,2,"0 TO 4","Female"
49,"Utah",2003,12,"5 TO 14","Male"
49,"Utah",2003,8,"5 TO 14","Female"
49,"Utah",2003,73,"15 TO 34","Male"
49,"Utah",2003,38,"15 TO 34","Female"
49,"Utah",2003,48,"35 TO 64","Male"
49,"Utah",2003,27,"35 TO 64","Female"
49,"Utah",2003,14,">= 65","Male"
49,"Utah",2003,13,">= 65","Female"
49,"Utah",2004,6,"0 TO 4","Male"
49,"Utah",2004,6,"0 TO 4","Female"
49,"Utah",2004,6,"5 TO 14","Male"
49,"Utah",2004,4,"5 TO 14","Female"
49,"Utah",2004,42,"15 TO 34","Male"
49,"Utah",2004,19,"15 TO 34","Female"
49,"Utah",2004,23,"35 TO 64","Male"
49,"Utah",2004,14,"35 TO 64","Female"
49,"Utah",2004,11,">= 65","Male"
